,country,para_num,sent_num,token_num,token_str,term_str,pos,pos_group
0,St_Vincent_and_the_Grenadines_1979,0,0,0,St.,st,NNP,NN
1,St_Vincent_and_the_Grenadines_1979,0,0,1,Vincent,vincent,NNP,NN
2,St_Vincent_and_the_Grenadines_1979,0,0,2,and,and,CC,CC
3,St_Vincent_and_the_Grenadines_1979,0,0,3,the,the,DT,DT
4,St_Vincent_and_the_Grenadines_1979,0,0,4,Grenadines,grenadines,NNP,NN
5,St_Vincent_and_the_Grenadines_1979,0,0,5,1979,1979,CD,CD
6,St_Vincent_and_the_Grenadines_1979,0,0,6,Preamble,preamble,NNP,NN
7,St_Vincent_and_the_Grenadines_1979,0,0,7,Share,share,NNP,NN
8,St_Vincent_and_the_Grenadines_1979,0,0,8,WHEREAS,whereas,NNP,NN
9,St_Vincent_and_the_Grenadines_1979,0,0,9,the,the,DT,DT
10,St_Vincent_and_the_Grenadines_1979,0,0,10,Peoples,peoples,NNP,NN
11,St_Vincent_and_the_Grenadines_1979,0,0,11,of,of,IN,IN
12,St_Vincent_and_the_Grenadines_1979,0,0,12,the,the,DT,DT
13,St_Vincent_and_the_Grenadines_1979,0,0,13,Islands,islands,NNP,NN
14,St_Vincent_and_the_Grenadines_1979,0,0,14,of,of,IN,IN
15,St_Vincent_and_the_Grenadines_1979,0,0,15,Saint,saint,NNP,NN
16,St_Vincent_and_the_Grenadines_1979,0,0,16,Vincent,vincent,NNP,NN
17,St_Vincent_and_the_Grenadines_1979,0,0,18,who,who,WP,WP
18,St_Vincent_and_the_Grenadines_1979,0,0,19,are,are,VBP,VB
19,St_Vincent_and_the_Grenadines_1979,0,0,20,known,known,VBN,VB
20,St_Vincent_and_the_Grenadines_1979,0,0,21,as,as,IN,IN
21,St_Vincent_and_the_Grenadines_1979,0,0,22,Vincentians,vincentians,NNS,NN
22,St_Vincent_and_the_Grenadines_1979,0,0,24,a.have,ahave,VBP,VB
23,St_Vincent_and_the_Grenadines_1979,0,0,25,affirmed,affirmed,VBN,VB
24,St_Vincent_and_the_Grenadines_1979,0,0,26,that,that,IN,IN
25,St_Vincent_and_the_Grenadines_1979,0,0,27,the,the,DT,DT
26,St_Vincent_and_the_Grenadines_1979,0,0,28,Nation,nation,NNP,NN
27,St_Vincent_and_the_Grenadines_1979,0,0,29,is,is,VBZ,VB
28,St_Vincent_and_the_Grenadines_1979,0,0,30,founded,founded,VBN,VB
29,St_Vincent_and_the_Grenadines_1979,0,0,31,on,on,IN,IN
30,St_Vincent_and_the_Grenadines_1979,0,0,32,the,the,DT,DT
31,St_Vincent_and_the_Grenadines_1979,0,0,33,belief,belief,NN,NN
32,St_Vincent_and_the_Grenadines_1979,0,0,34,in,in,IN,IN
33,St_Vincent_and_the_Grenadines_1979,0,0,35,the,the,DT,DT
34,St_Vincent_and_the_Grenadines_1979,0,0,36,supremacy,supremacy,NN,NN
35,St_Vincent_and_the_Grenadines_1979,0,0,37,of,of,IN,IN
36,St_Vincent_and_the_Grenadines_1979,0,0,38,God,god,NNP,NN
37,St_Vincent_and_the_Grenadines_1979,0,0,39,and,and,CC,CC
38,St_Vincent_and_the_Grenadines_1979,0,0,40,the,the,DT,DT
39,St_Vincent_and_the_Grenadines_1979,0,0,41,freedom,freedom,NN,NN
40,St_Vincent_and_the_Grenadines_1979,0,0,42,and,and,CC,CC
41,St_Vincent_and_the_Grenadines_1979,0,0,43,dignity,dignity,NN,NN
42,St_Vincent_and_the_Grenadines_1979,0,0,44,of,of,IN,IN
43,St_Vincent_and_the_Grenadines_1979,0,0,45,man,man,NN,NN
44,St_Vincent_and_the_Grenadines_1979,0,0,47,b.desire,bdesire,CC,CC
45,St_Vincent_and_the_Grenadines_1979,0,0,48,that,that,IN,IN
46,St_Vincent_and_the_Grenadines_1979,0,0,49,their,their,PRP$,PR
47,St_Vincent_and_the_Grenadines_1979,0,0,50,society,society,NN,NN
48,St_Vincent_and_the_Grenadines_1979,0,0,51,be,be,VB,VB
49,St_Vincent_and_the_Grenadines_1979,0,0,52,so,so,RB,RB
50,St_Vincent_and_the_Grenadines_1979,0,0,53,ordered,ordered,JJ,JJ
51,St_Vincent_and_the_Grenadines_1979,0,0,54,as,as,IN,IN
52,St_Vincent_and_the_Grenadines_1979,0,0,55,to,to,TO,TO
53,St_Vincent_and_the_Grenadines_1979,0,0,56,express,express,VB,VB
54,St_Vincent_and_the_Grenadines_1979,0,0,57,their,their,PRP$,PR
55,St_Vincent_and_the_Grenadines_1979,0,0,58,recognition,recognition,NN,NN
56,St_Vincent_and_the_Grenadines_1979,0,0,59,of,of,IN,IN
57,St_Vincent_and_the_Grenadines_1979,0,0,60,the,the,DT,DT
58,St_Vincent_and_the_Grenadines_1979,0,0,61,principles,principles,NNS,NN
59,St_Vincent_and_the_Grenadines_1979,0,0,62,of,of,IN,IN
60,St_Vincent_and_the_Grenadines_1979,0,0,63,democracy,democracy,NN,NN
61,St_Vincent_and_the_Grenadines_1979,0,0,65,free,free,JJ,JJ
62,St_Vincent_and_the_Grenadines_1979,0,0,66,institutions,institutions,NNS,NN
63,St_Vincent_and_the_Grenadines_1979,0,0,68,social,social,JJ,JJ
64,St_Vincent_and_the_Grenadines_1979,0,0,69,justice,justice,NN,NN
65,St_Vincent_and_the_Grenadines_1979,0,0,70,and,and,CC,CC
66,St_Vincent_and_the_Grenadines_1979,0,0,71,equality,equality,NN,NN
67,St_Vincent_and_the_Grenadines_1979,0,0,72,before,before,IN,IN
68,St_Vincent_and_the_Grenadines_1979,0,0,73,the,the,DT,DT
69,St_Vincent_and_the_Grenadines_1979,0,0,74,law,law,NN,NN
70,St_Vincent_and_the_Grenadines_1979,0,0,76,c.realise,crealise,NN,NN
71,St_Vincent_and_the_Grenadines_1979,0,0,77,that,that,IN,IN
72,St_Vincent_and_the_Grenadines_1979,0,0,78,the,the,DT,DT
